input,product_title,product_description,is_new
"Em đang cần mua chiếc túi chống sốc cho laptop 15.6 inch loại dày dặn có ngăn đựng sạc chuột riêng màu xám nhìn cho sạch sẽ và chuyên nghiệp",Túi chống sốc laptop 15.6 inch Kinmac,"Sản phẩm bảo vệ laptop tối ưu với lớp đệm nhung mềm mại bên trong và vải chống thấm nước bền bỉ bên ngoài. Thiết kế 3 lớp chống va đập cực tốt giúp bạn yên tâm khi mang máy di chuyển thường xuyên. Có thêm ngăn phụ rộng rãi để đựng phụ kiện như sạc chuột tai nghe vô cùng tiện lợi và ngăn nắp.",True
"Tìm mua mẫu áo thun polo nam vải cá sấu co giãn tốt thấm hút mồ hôi màu xanh đen form đứng nhìn cho trẻ trung để mình đi chơi cuối tuần",Áo Polo nam vải thun cá sấu cao cấp,"Mẫu áo thời trang cơ bản mà mọi nam giới đều nên có với chất liệu vải cotton co giãn 4 chiều cực kỳ thoải mái và thoáng mát. Thiết kế cổ bẻ thanh lịch form đứng tôn dáng mang lại vẻ ngoài năng động và khỏe khoắn. Màu xanh đen sang trọng dễ dàng kết hợp cùng quần short kaki hoặc quần dài jean.",True
"Mình muốn mua chiếc máy lọc không khí nhỏ gọn dùng cho phòng ngủ khoảng 15m2 yêu cầu lọc được bụi mịn PM2.5 và hoạt động thật êm vào ban đêm",Máy lọc không khí Xiaomi Mi Air Purifier 4 Lite,"Giải pháp mang lại không gian sống trong lành và an toàn cho gia đình bạn với hệ thống lọc HEPA tiên tiến loại bỏ 99% vi khuẩn và bụi bẩn. Cảm biến nhạy bén hiển thị chất lượng không khí theo thời gian thực giúp bạn dễ dàng theo dõi. Chế độ ngủ vận hành siêu yên tĩnh bảo vệ giấc ngủ ngon cho cả nhà.",True
"Cần mua đặc sản trà Thái Nguyên loại nõn tôm thơm hương cốm tự nhiên nước xanh vàng ngọt hậu để tặng đối tác yêu cầu đóng gói hộp quà xịn",Trà Nõn Tôm Thái Nguyên loại đặc biệt,"Sản phẩm trà xanh cao cấp được hái từ những búp trà non nhất vào buổi sáng sớm tinh sương. Quy trình chế biến thủ công truyền thống giúp giữ trọn hương thơm nồng nàn và vị trà đậm đà quyến luyến. Đóng gói hút chân không trong hộp quà sang trọng lịch sự rất phù hợp để làm quà biếu tặng đẳng cấp.",True
"Tìm mua mẫu váy len body cổ lọ màu đỏ đô cho mùa đông năm nay yêu cầu len mềm không ngứa và ôm sát đường cong nhìn cho sang chảnh nha",Váy len body cổ lọ quyến rũ,"Mẫu váy thiết kế tôn vinh vẻ đẹp hình thể của phái nữ với chất liệu len dệt kim cao cấp mềm mịn và ấm áp. Màu đỏ đô nổi bật mang lại sự sang trọng và cuốn hút cho người mặc trong các buổi tiệc cuối năm hay dạo phố mùa đông. Thiết kế cổ lọ giúp giữ ấm tối ưu mà vẫn giữ được sự thanh lịch thời thượng.",True
"Em đang muốn tìm mua bộ sáp màu dầu chuyên nghiệp 48 màu loại nào màu mịn dễ loang và bền màu để tập vẽ phong cảnh thiên nhiên nha shop",Sáp màu dầu Pentel 48 màu chuyên nghiệp,"Bộ sáp màu nổi tiếng với chất lượng vượt trội giúp các nghệ sĩ thỏa sức sáng tạo các tác phẩm nghệ thuật sống động. Màu sáp mềm mịn dễ dàng pha trộn và tạo hiệu ứng loang màu như tranh sơn dầu chuyên nghiệp. Bảng màu phong phú rực rỡ và độ bám giấy cực tốt đảm bảo tác phẩm bền đẹp theo thời gian.",True
"Tìm mua mẫu đèn led gắn gương trang điểm loại dán tường ánh sáng trắng tự nhiên nhìn rõ mặt yêu cầu lắp ráp dễ dàng không cần khoan tường",Bộ đèn LED dán gương trang điểm,"Giải pháp chiếu sáng hoàn hảo cho bàn phấn giúp các bạn nữ trang điểm chuẩn xác và rạng rỡ hơn mỗi ngày. Dây đèn sử dụng băng dính 3M chắc chắn chỉ cần dán lên gương và cắm nguồn USB là dùng được ngay. Ánh sáng dịu nhẹ không gây chói mắt và có thể điều chỉnh độ sáng linh hoạt theo nhu cầu.",True
"Mình muốn mua chiếc thảm tập yoga định tuyến loại dày 8mm chống trơn trượt tốt để tập tại nhà yêu cầu chất liệu TPE an toàn cho da nha",Thảm tập Yoga TPE định tuyến 8mm,"Sản phẩm hỗ trợ tập luyện chuyên nghiệp với hệ thống đường định tuyến giúp bạn thực hiện các tư thế yoga chuẩn xác hơn. Chất liệu cao su TPE cao cấp mềm mại độ đàn hồi cao và khả năng bám sàn cực tốt chống trượt tuyệt đối dù ra mồ hôi. Thảm không mùi dễ dàng vệ sinh và bền bỉ theo thời gian.",True
"Cần mua chiếc máy hút ẩm mini dùng cho phòng chứa đồ điện tử yêu cầu hút nhanh có ngăn chứa nước lớn và tự ngắt khi đầy nước nha shop",Máy hút ẩm mini công nghệ bán dẫn,"Thiết bị bảo vệ đồ dùng gia đình khỏi tình trạng ẩm mốc và hư hỏng trong những ngày nồm ẩm khó chịu. Máy hoạt động theo cơ chế ngưng tụ hơi nước hiệu quả giúp duy trì độ ẩm lý tưởng trong phòng. Vận hành cực kỳ yên tĩnh tiêu thụ điện năng thấp và tự động ngừng chạy khi khay chứa nước đã đầy.",True
"Tìm mua mẫu balo đi học nam size lớn đựng được cả sách vở và laptop 15.6 inch màu đen trơn đơn giản vải bền chống thấm nước tốt nha",Balo thời trang nam đựng Laptop 15.6,"Người bạn đồng hành lý tưởng cho sinh viên và dân văn phòng với không gian chứa đồ rộng rãi và ngăn chống sốc chuyên dụng cho laptop. Chất liệu vải oxford cao cấp bền bỉ chống sờn rách và chống thấm nước hiệu quả giúp bảo vệ đồ dùng bên trong an toàn. Thiết kế trẻ trung năng động dễ dàng phối đồ.",True
"Mình muốn mua chiếc bình giữ nhiệt inox mini 300ml để đựng cafe mang đi làm yêu cầu thiết kế sang trọng giữ nhiệt tốt trên 6 tiếng nha",Bình giữ nhiệt Lock&Lock Mini 300ml,"Bình giữ nhiệt nhỏ gọn với thiết kế tinh tế và hiện đại rất phù hợp để bỏ túi xách hoặc mang theo khi di chuyển. Chất liệu inox 304 cao cấp an toàn thực phẩm giúp giữ trọn hương vị thơm ngon của thức uống trong nhiều giờ liên tục. Nắp bình đậy kín tuyệt đối không lo rò rỉ nước ra ngoài.",True
"Em đang tìm mua mẫu kẹp tóc càng cua đính đá handmade xinh xắn làm quà tặng bạn thân yêu cầu kẹp chắc chắn không làm đau tóc nha shop",Kẹp tóc càng cua đính đá thủ công,"Phụ kiện tóc thời trang mang lại vẻ đẹp dịu dàng và thanh lịch cho phái nữ trong mọi hoàn cảnh. Sản phẩm được đính kết thủ công các hạt đá lấp lánh và ngọc trai nhân tạo sang trọng. Lò xo kẹp cực kỳ chắc chắn giữ tóc gọn gàng suốt cả ngày mà không gây cảm giác nặng đầu hay kéo tóc.",True
"Tìm mua máy xông mặt nano ion loại cầm tay nhỏ gọn để mình mang đi du lịch chăm sóc da yêu cầu hơi nước mịn và dùng pin sạc cho tiện nha",Máy xông mặt mini cầm tay Nano Mist,"Thiết bị làm đẹp bỏ túi giúp cấp ẩm tức thì cho làn da mọi lúc mọi nơi đặc biệt là trong môi trường điều hòa hay thời tiết khô hanh. Công nghệ phun sương siêu mịn giúp nước thẩm thấu sâu vào da mang lại cảm giác tươi mát và rạng rỡ. Sử dụng pin sạc USB vô cùng tiện lợi và dễ dàng mang đi xa.",True
"Mình muốn mua chiếc đồng hồ nam dây da mặt xanh navy thiết kế 6 kim thể thao nhìn cho mạnh mẽ để đeo đi chơi cùng bạn bè cuối tuần nha",Đồng hồ nam Casio Edifice mặt xanh Navy,"Sản phẩm đồng hồ thời trang cao cấp từ thương hiệu Nhật Bản nổi tiếng với vẻ ngoài nam tính và đẳng cấp. Thiết kế đa chức năng với hệ thống 6 kim hiển thị giờ thể thao độ chính xác cao. Mặt kính khoáng cường lực chống va đập tốt kết hợp dây da bò chính hãng mang lại sự tự tin cho phái mạnh.",True
"Tìm mua mẫu bàn làm việc xếp gọn bằng gỗ thông tự nhiên cho phòng trọ nhỏ yêu cầu lắp ráp dễ dàng và khung sắt chắc chắn không rung lắc nha",Bàn xếp gọn khung sắt gỗ thông,"Giải pháp tối ưu không gian cho các bạn sinh viên hoặc người ở trọ với thiết kế có thể gấp gọn lại khi không sử dụng. Mặt bàn bằng gỗ thông tự nhiên dày dặn vân gỗ đẹp được phủ sơn bảo vệ chống thấm. Khung sắt sơn tĩnh điện chắc chắn đảm bảo ổn định khi làm việc hoặc học tập thời gian dài.",True
"Cần mua đặc sản thịt trâu gác bếp Sơn La loại chuẩn vị Tây Bắc thịt dai thơm mùi hạt mắc khén để làm mồi nhậu đãi bạn bè yêu cầu hàng mới",Thịt trâu gác bếp Sơn La loại 1,"Món đặc sản trứ danh vùng cao được chế biến từ những miếng thịt trâu tươi ngon nhất tẩm ướp gia vị đặc trưng và hun khói truyền thống. Thịt có màu nâu sẫm bên ngoài hồng hào bên trong vị ngọt đậm đà hòa quyện cùng mùi thơm nồng nàn của hạt dổi và mắc khén. Mồi nhậu tuyệt vời cho những buổi tụ tập.",True
"Tìm mua chiếc máy hút bụi cầm tay 2 trong 1 vừa dùng được trong nhà vừa dùng được cho xe hơi yêu cầu lực hút mạnh và có dây dài nha shop",Máy hút bụi cầm tay Deerma DX700,"Thiết bị vệ sinh đa năng với thiết kế linh hoạt có thể tháo rời để làm sạch mọi vị trí từ sàn nhà đến các góc khuất trong ô tô. Công nghệ lốc xoáy cho lực hút cực mạnh loại bỏ hoàn toàn bụi bẩn lông thú và các mảnh vụn nhỏ. Bộ lọc HEPA giúp giữ lại các hạt bụi siêu mịn trả lại không khí trong lành.",True
"Mình muốn tìm mua mẫu túi xách nữ mini đeo chéo chất liệu da bóng màu đen sang trọng để đi tiệc đêm yêu cầu form cứng cáp và có dây xích nha",Túi đeo chéo nữ mini da bóng Lux,"Sản phẩm phụ kiện thời trang đẳng cấp dành cho phái đẹp với thiết kế nhỏ nhắn xinh xắn và vô cùng nổi bật dưới ánh đèn tiệc. Chất liệu da bóng cao cấp dễ dàng lau chùi và giữ form cực tốt. Dây đeo dạng xích mạ vàng sang trọng mang lại vẻ ngoài kiêu sa và thu hút cho quý cô hiện đại trong mọi bữa tiệc.",True
"Em đang nuôi một bé chó Husky nên muốn tìm mua loại sữa tắm nào giúp mượt lông khử mùi hôi hiệu quả và an toàn cho da nhạy cảm của bé nha",Sữa tắm chó mèo SOS màu xanh dương,"Sản phẩm chăm sóc thú cưng hàng đầu giúp bộ lông của đại gia đình bốn chân luôn sạch sẽ thơm tho và mềm mượt tự nhiên. Công thức dịu nhẹ loại bỏ hoàn toàn mùi hôi đặc trưng của chó mèo mà không gây kích ứng da hay làm cay mắt bé. Giúp thú cưng luôn cảm thấy thoải mái và tự tin sau mỗi lần tắm.",True
"Tìm mua bộ sáp màu 24 màu cho bé mẫu giáo tập tô yêu cầu sáp mềm dễ cầm nắm màu sắc tươi sáng và tuyệt đối an toàn không chứa chất độc hại nha",Sáp màu học sinh Deli 24 màu,"Lựa chọn hoàn hảo cho các bé bắt đầu làm quen với hội họa với thiết kế thân sáp to dễ cầm giúp bé thỏa sức tô vẽ theo ý thích. Màu sắc rực rỡ mịn màng và độ bám giấy cao giúp tác phẩm của bé thêm sống động. Sản phẩm đạt chứng nhận an toàn quốc tế không gây hại khi bé vô tình tiếp xúc với da.",True
"Mình muốn mua đặc sản hạt sen khô Tịnh Tâm Huế loại đều hạt thơm bùi để nấu chè hạt sen long nhãn đãi cả nhà yêu cầu hàng mới sấy khô sạch",Hạt sen khô Tịnh Tâm Huế loại 1,"Sản phẩm nông sản quý giá từ vùng đất cố đô nổi tiếng với hương vị thơm ngon bùi béo và giá trị dinh dưỡng cao tốt cho sức khỏe. Hạt sen được tuyển chọn kỹ lưỡng loại bỏ tâm sen và sấy khô theo quy trình sạch sẽ đảm bảo giữ nguyên dưỡng chất. Thích hợp dùng làm món chè giải nhiệt bổ dưỡng hàng ngày.",True
"Tìm mua mẫu đèn led trang trí bàn làm việc dây thả hình bóng tròn nhìn cho cổ điển yêu cầu có ánh sáng vàng dịu không làm mỏi mắt nha shop",Dây đèn LED bóng tròn Vintage trang trí,"Sản phẩm mang lại phong cách hoài cổ và ấm cúng cho góc làm việc hoặc không gian sống của bạn với các bóng led thiết kế tinh tế. Ánh sáng vàng nắng dịu nhẹ giúp thư giãn tâm hồn và tạo cảm hứng sáng tạo tuyệt vời. Dễ dàng treo móc ở bất cứ đâu và sử dụng nguồn điện an toàn tiêu thụ điện cực thấp.",True
"Em muốn mua chiếc kẹp tóc đính đá handmade phong cách Hàn Quốc xinh xắn làm quà tặng sinh nhật em gái yêu cầu kẹp chắc chắn nhìn tiểu thư nha",Kẹp tóc đính đá thủ công Hàn Quốc,"Phụ kiện tóc xinh xắn mang đậm hơi hướng trẻ trung và hiện đại giúp tôn lên vẻ đẹp dịu dàng cho các bạn gái trẻ. Sản phẩm được đính kết thủ công các hạt đá lấp lánh tạo hiệu ứng bắt mắt mỗi khi di chuyển. Lò xo kẹp bền bỉ chắc chắn đảm bảo giữ tóc gọn gàng suốt cả ngày mà vẫn rất thoải mái.",True
"Tìm mua chiếc máy xông tinh dầu mini dùng cho xe hơi để khử mùi thuốc lá và làm thơm không gian xe yêu cầu nhỏ gọn và dùng nguồn usb nha",Máy khuếch tán tinh dầu xe hơi mini,"Thiết bị giải pháp khử mùi hiệu quả mang lại không khí trong lành và hương thơm dễ chịu cho khoang lái ô tô. Công nghệ phun sương siêu mịn giúp tinh dầu lan tỏa đều khắp xe giúp người lái luôn tỉnh táo và thư giãn trên mọi cung đường. Thiết kế hiện đại sang trọng và vô cùng dễ dàng sử dụng.",True
"Mình muốn mua mẫu đồng hồ nam dây kim loại mặt đen thiết kế 3 kim đơn giản lịch lãm để mình đeo đi họp cùng đối tác nhìn cho chuyên nghiệp nha",Đồng hồ nam Citizen chính hãng mặt đen,"Sản phẩm đồng hồ thời trang dành cho phái mạnh với phong cách tối giản sang trọng mang lại vẻ ngoài chững chạc và đẳng cấp. Mặt đồng hồ bằng kính sapphire chống trầy xước hoàn hảo kết hợp dây kim loại không gỉ bền màu. Bộ máy quartz Nhật Bản chính xác tuyệt đối đảm bảo bạn luôn đúng giờ trong mọi cuộc họp.",True
"Cần mua đặc sản lạp xưởng tươi Cần Đước Long An loại nhiều thịt ít mỡ thơm mùi rượu mai quế lộ để làm quà biếu tết yêu cầu hàng mới hút chân không",Lạp xưởng tươi Long An loại đặc biệt,"Món đặc sản ẩm thực nức tiếng miền Tây với hương vị đậm đà và mùi thơm đặc trưng khó cưỡng từ rượu mai quế lộ truyền thống. Sản phẩm được làm từ thịt heo tươi sạch tuyển chọn kỹ lưỡng phơi đủ nắng tạo nên màu đỏ tự nhiên hấp dẫn. Đóng gói hút chân không sang trọng rất thích hợp để làm quà biếu tặng ý nghĩa.",True
"Mình đang cần tìm mua một chiếc laptop gaming cũ tầm 15-17 triệu yêu cầu màn hình 144Hz và card đồ họa 3050 trở lên để chơi mượt các tựa game AAA",Laptop Acer Nitro 5 Tiger 2022,"Siêu phẩm laptop gaming với thiết kế hầm hố mạnh mẽ và hệ thống tản nhiệt tối tân giúp máy luôn mát mẻ khi chơi game nặng. Trang bị chip Intel Core i5 thế hệ 12 cùng card đồ họa RTX 3050 mạnh mẽ xử lý mượt mà mọi tựa game hiện nay. Màn hình 144Hz mang lại trải nghiệm hình ảnh cực kỳ trơn tru không bóng ma.",False
"Em muốn tìm mua chiếc váy lụa hai dây bản to dáng suông màu xanh bơ để mặc đi dạo phố cuối tuần yêu cầu vải mát mịn và không nhăn nha shop",Váy lụa hai dây dáng suông màu xanh bơ,"Mẫu váy thiết kế tối giản nhưng vô cùng thanh lịch và trẻ trung với gam màu xanh bơ hot trend của năm. Chất liệu lụa satin cao cấp mềm mại có độ bóng nhẹ sang trọng và đặc biệt cực kỳ thoáng mát phù hợp cho những ngày hè rực rỡ. Dáng suông giúp che khuyết điểm tốt và mang lại sự thoải mái tối đa khi vận động.",True
"Tìm mua bộ sạc nhanh chính hãng cho iPhone 15 Pro Max loại 20W cổng Type-C yêu cầu hàng bóc máy hoặc full box chuẩn bao check nha",Bộ sạc Apple 20W USB-C chính hãng,"Củ sạc nhanh công suất 20W chính hiệu từ Apple giúp sạc đầy 50% pin chỉ trong vòng 30 phút cực kỳ an toàn cho thiết bị. Sản phẩm thiết kế nhỏ gọn bền bỉ tích hợp nhiều tính năng bảo vệ chống quá dòng quá nhiệt giúp duy trì tuổi thọ pin iPhone lâu dài. Cam kết hàng chuẩn zin bao check tại mọi trung tâm bảo hành.",True
"Mình muốn mua chiếc máy ảnh du lịch cũ nhỏ gọn có khả năng quay video 4k và lấy nét theo mắt để quay vlog cá nhân giá dưới 10 triệu nha",Sony ZV-1 cũ ngoại hình đẹp,"Máy ảnh chuyên dùng cho vlogger với màn hình xoay lật linh hoạt và hệ thống mic thu âm 3 đầu nang cực kỳ rõ nét. Khả năng lấy nét tự động cực nhanh và chính xác vào mắt chủ thể giúp bạn luôn nổi bật trong khung hình. Tình trạng máy còn rất mới đầy đủ phụ kiện pin sạc và thẻ nhớ tốc độ cao để quay phim chuyên nghiệp.",False
"Cần mua bộ nồi áp suất gas loại 5L bằng hợp kim nhôm dày dặn để hầm xương nhanh nhừ yêu cầu van xả an toàn và quai cầm chắc chắn",Nồi áp suất gas Supor 5L cao cấp,"Thiết bị nhà bếp thông minh giúp bạn tiết kiệm thời gian và năng lượng khi chế biến các món hầm nấu chậm. Chất liệu hợp kim nhôm đạt tiêu chuẩn an toàn thực phẩm giữ nhiệt cực tốt và phân bổ nhiệt đều. Hệ thống van xả áp suất an toàn tuyệt đối và quai cầm nhựa cách nhiệt giúp bạn thao tác dễ dàng.",True
"Tìm mua mẫu áo khoác gió nam 2 lớp chống thấm nước tuyệt đối có mũ tháo rời được để mình mặc đi phượt vùng cao mùa này nha shop",Áo khoác gió nam Uniqlo 2 lớp chống nước,"Sản phẩm thời trang ứng dụng công nghệ hiện đại giúp ngăn chặn gió lạnh và mưa phùn hiệu quả bảo vệ sức khỏe cho người sử dụng. Lớp lót lưới bên trong giúp thoáng khí không gây hầm bí khi vận động mạnh. Thiết kế trẻ trung năng động với nhiều túi chứa đồ tiện lợi rất phù hợp cho các hoạt động ngoài trời.",True
"Em đang tập vẽ tranh sơn dầu nên muốn tìm mua bộ cọ vẽ chuyên nghiệp nhiều kích cỡ lông cọ mềm bền và không bị rụng khi vẽ nha",Bộ cọ vẽ chuyên nghiệp 12 cây cao cấp,"Combo cọ vẽ đa năng đáp ứng mọi nhu cầu sáng tạo nghệ thuật từ đi nét mảnh đến tô mảng rộng. Lông cọ được làm từ sợi nhân tạo cao cấp giữ form tốt và không bị biến dạng sau thời gian dài sử dụng. Cán gỗ sơn bóng cầm chắc tay mang lại cảm giác thoải mái cho nghệ sĩ thỏa sức bay bổng trên mặt toan vẽ.",True
"Tìm mua bộ bàn ghế ăn mặt đá cẩm thạch sang trọng kèm 4 ghế bọc da cao cấp cho phòng bếp chung cư hiện đại yêu cầu thiết kế tối giản",Bộ bàn ăn mặt đá cẩm thạch 4 ghế Lux,"Sản phẩm nội thất đẳng cấp mang lại vẻ đẹp tinh tế và bền bỉ cho không gian sống của gia đình bạn. Mặt đá tự nhiên chống thấm nước và chịu nhiệt cực tốt dễ dàng lau chùi vệ sinh sau bữa ăn. Ghế ăn thiết kế công thái học bọc da êm ái tạo cảm giác thư giãn tuyệt vời cho mỗi bữa cơm quây quần ấm cúng.",True
"Mình muốn mua chiếc loa bluetooth mini chống nước có móc treo tiện lợi để mang đi tắm nghe nhạc chill chill yêu cầu âm thanh trong trẻo",Loa JBL Clip 4 chống nước IP67,"Siêu phẩm loa di động nhỏ gọn với thiết kế móc treo tích hợp độc đáo giúp bạn dễ dàng treo vào balo túi xách hay bất cứ đâu. Khả năng chống nước và chống bụi tuyệt đối cho phép bạn thoải mái thưởng thức âm nhạc ở bãi biển hay hồ bơi. Âm thanh bùng nổ vượt xa kích thước mang lại trải nghiệm thú vị.",True
"Tìm mua chiếc đồng hồ nam dây cao su mặt tròn phong cách thể thao hầm hố chống nước tốt để mình đeo đi bơi và tập gym hàng ngày nha",Đồng hồ Casio G-Shock GA-2100,"Dòng đồng hồ thể thao nổi tiếng với khả năng chống va đập và chống nước ở độ sâu 200m cực kỳ bền bỉ. Thiết kế bát giác hiện đại kết hợp giữa mặt kim và số điện tử mang lại vẻ đẹp cá tính mạnh mẽ cho phái mạnh. Đầy đủ các tính năng bấm giờ báo thức và đèn led sáng rõ vào ban đêm cho người năng động.",True
"Cần mua chiếc xe đạp địa hình cũ khung nhôm nhẹ phuộc nhún êm ái cho nam cao 1m7 để tập thể dục buổi sáng yêu cầu giá tầm 3 triệu nha",Xe đạp địa hình Giant ATX cũ,"Mẫu xe đạp MTB chuyên nghiệp với khung sườn hợp kim nhôm siêu bền giúp việc di chuyển trên các cung đường gồ ghề trở nên nhẹ nhàng hơn. Hệ thống sang số mượt mà và phanh đĩa an toàn tuyệt đối trong mọi điều kiện thời tiết. Xe đã được căn chỉnh kỹ lưỡng bảo dưỡng định kỳ mua về chỉ việc trải nghiệm.",False
"Em đang tìm mua mẫu túi xách nữ bản to đựng vừa giấy tờ A4 chất liệu da mềm màu đen để đi làm văn phòng nhìn cho thanh lịch nha shop",Túi xách Tote nữ công sở da mềm cao cấp,"Sản phẩm thời trang phụ nữ thiết kế rộng rãi tối giản giúp bạn đựng được mọi vật dụng cá nhân cần thiết từ laptop máy tính bảng đến hồ sơ làm việc. Chất liệu da tổng hợp cao cấp mềm mịn như da thật và cực kỳ bền bỉ theo thời gian. Đường may tinh xảo chắc chắn mang lại vẻ đẹp chuyên nghiệp và hiện đại.",True
"Mình muốn mua bộ màu nước dạng nén 24 màu loại nào màu tươi dễ loang và có kèm cả bút lông chứa nước tiện lợi mang đi vẽ ngoài trời nha",Bộ màu nước nén Superior 24 màu,"Lựa chọn hoàn hảo cho các bạn yêu thích hội họa ký họa ngoài trời với thiết kế hộp nhựa nhỏ gọn tích hợp khay pha màu và bút lông bơm nước thông minh. Chất màu nén đậm đặc dễ dàng hòa tan và tạo hiệu ứng loang màu đẹp mắt sống động. Sản phẩm bền màu và an toàn tuyệt đối giúp bạn thỏa niềm đam mê vẽ.",True
"Tìm mua chiếc máy hút bụi cầm tay nhỏ gọn không dây lực hút mạnh để mình vệ sinh các kẽ ghế sofa và rèm cửa trong nhà yêu cầu pin bền nha",Máy hút bụi cầm tay Xiaomi Mi Vacuum Mini,"Thiết bị vệ sinh thông minh với thiết kế tối giản siêu nhẹ giúp bạn dễ dàng làm sạch mọi ngóc ngách hẻm nhỏ trong nhà và ô tô. Động cơ không chổi than mạnh mẽ tạo lực hút lớn loại bỏ hoàn toàn bụi bẩn và lông thú cưng cứng đầu. Pin sạc dung lượng cao cho phép sử dụng liên tục nhiều giờ vô cùng tiện lợi.",True
"Mình muốn mua một chiếc máy ép trái cây chậm loại nào ép kiệt bã và giữ nguyên dưỡng chất yêu cầu máy chạy êm và dễ dàng tháo lắp để rửa nha",Máy ép chậm Savtm chính hãng,"Thiết bị gia dụng hiện đại sử dụng công nghệ ép trục vít giúp chiết xuất trọn vẹn nước ép từ rau củ quả mà không làm biến đổi hương vị. Nước ép không bị tách nước hay sủi bọt giữ được màu sắc tự nhiên và vitamin thiết yếu. Máy vận hành cực kỳ yên tĩnh tháo lắp đơn giản giúp việc vệ sinh trở nên nhẹ nhàng.",True
